scenario_name,k_level3,k_level4,replications,avg_waiting_time,p95_waiting_time,avg_time_in_system,level3_avg_wait,level4_avg_wait,level3_service_level,level4_service_level,doctor_utilization,nurse_utilization,avg_waiting_time_sd
baseline,12.0,65.0,10,97.162,78.265,1908.775,24.259,76.8425,0.8386,0.8957,0.9795,0.6292,10.1178
baseline,10.0,75.0,10,97.188,69.616,1903.101,26.2524,67.5996,0.7757,0.9165,0.9797,0.6296,9.9745
baseline,24.0,5.0,10,97.204,135.707,1902.264,13.1281,132.869,0.9799,0.395,0.9796,0.6294,10.2255
baseline,4.0,105.0,10,97.209,51.882,1909.529,32.0971,38.197,0.4645,0.9558,0.9794,0.6292,10.0577
baseline,8.0,85.0,10,97.271,61.199,1923.09,28.1069,57.8221,0.7019,0.9315,0.9795,0.629,10.0754
baseline,6.0,95.0,10,97.305,55.443,1914.26,30.1641,48.4631,0.5971,0.9449,0.9798,0.6293,10.0402
baseline,2.0,120.0,10,97.451,51.878,1908.16,34.1161,30.2885,0.2724,0.9619,0.9797,0.6296,9.9234
baseline,18.0,30.0,10,97.472,112.209,1908.637,18.1709,109.7929,0.945,0.7644,0.9797,0.6293,10.1292
baseline,20.0,20.0,10,97.502,122.113,1914.694,16.3368,118.7223,0.9579,0.6893,0.9793,0.6289,10.0754
baseline,16.0,40.0,10,97.503,102.156,1906.045,20.1394,100.1998,0.9221,0.8127,0.9797,0.6294,10.1767
baseline,22.0,10.0,10,97.518,131.416,1910.173,14.4585,128.273,0.9706,0.544,0.9798,0.6291,10.2157
baseline,2.0,115.0,10,97.523,52.162,1913.052,34.1304,30.4198,0.2741,0.9631,0.9794,0.6293,9.9288
baseline,14.0,50.0,10,97.692,93.414,1910.784,22.1199,91.324,0.8873,0.8492,0.9792,0.629,10.0841
baseline,26.0,0.0,10,97.719,141.282,1908.196,12.8608,138.0587,0.9814,0.0292,0.9796,0.6293,10.121
baseline,8.0,80.0,10,97.728,65.3,1907.306,28.0423,62.5866,0.7062,0.9238,0.9799,0.6295,9.9781
baseline,28.0,0.0,10,97.769,140.837,1909.966,12.9225,137.7171,0.9785,0.0296,0.9793,0.629,10.1986
baseline,30.0,0.0,10,97.769,140.837,1909.966,12.9225,137.7171,0.9785,0.0296,0.9793,0.629,10.1986
baseline,10.0,70.0,10,97.775,74.341,1908.268,26.1858,72.2319,0.7835,0.906,0.9796,0.6293,10.1244
baseline,12.0,60.0,10,97.806,82.817,1910.835,24.1694,81.975,0.8405,0.8749,0.9792,0.629,10.1274
baseline,24.0,0.0,10,97.842,141.197,1901.657,13.1844,137.7354,0.9783,0.0302,0.9792,0.6293,10.2601
baseline,4.0,100.0,10,97.853,53.951,1915.499,32.0934,43.0016,0.4622,0.9522,0.9792,0.6292,9.9099
baseline,6.0,90.0,10,97.907,58.497,1915.169,30.1723,53.0046,0.5922,0.9409,0.9795,0.6294,9.9991
baseline,2.0,110.0,10,97.929,52.769,1918.012,34.1079,33.4055,0.2719,0.9618,0.9794,0.6291,10.0857
baseline,20.0,15.0,10,97.965,126.525,1895.119,16.3133,123.4157,0.958,0.6234,0.9799,0.6296,10.0895
baseline,18.0,25.0,10,97.967,116.831,1909.097,18.1661,113.5035,0.9439,0.7319,0.9797,0.6292,10.1068
baseline,22.0,5.0,10,97.967,135.674,1899.63,14.4053,132.5788,0.9726,0.407,0.98,0.6296,10.0942
baseline,16.0,35.0,10,98.135,107.837,1908.954,20.1501,104.6778,0.9221,0.7882,0.9797,0.6293,10.0696
baseline,14.0,45.0,10,98.256,98.765,1904.405,22.1721,96.1013,0.8902,0.8256,0.9797,0.6294,10.0792
baseline,12.0,55.0,10,98.314,88.984,1904.293,24.0883,86.9775,0.8475,0.8609,0.9798,0.6294,9.9488
baseline,8.0,75.0,10,98.354,68.167,1912.561,28.1535,66.5905,0.7034,0.9191,0.9798,0.6293,10.0811
baseline,10.0,65.0,10,98.431,78.855,1911.263,26.1234,77.2682,0.7826,0.8935,0.9795,0.6291,10.0328
baseline,6.0,85.0,10,98.488,61.264,1914.692,30.148,57.6646,0.5959,0.9295,0.9796,0.6293,10.1253
baseline,22.0,0.0,10,98.517,140.79,1898.455,14.3657,137.0901,0.9717,0.0292,0.9797,0.6294,10.1134
baseline,4.0,95.0,10,98.577,55.719,1913.226,32.1151,48.0271,0.4623,0.9476,0.9792,0.6289,10.1344
baseline,20.0,10.0,10,98.583,130.169,1904.549,16.2551,127.9756,0.9596,0.5396,0.9801,0.6294,10.0417
baseline,2.0,105.0,10,98.612,53.854,1912.742,34.0972,38.8956,0.2769,0.9545,0.9792,0.6291,10.07
baseline,18.0,20.0,10,98.657,121.625,1906.431,18.3161,118.2707,0.9418,0.6893,0.9799,0.6294,10.0584
baseline,0.0,120.0,10,98.703,53.327,1909.427,35.9995,30.3908,0.0269,0.9642,0.9796,0.6294,10.0439
baseline,0.0,115.0,10,98.793,53.424,1912.797,36.0718,30.5758,0.027,0.9616,0.9798,0.6293,9.9261
baseline,14.0,40.0,10,98.827,103.279,1902.518,22.1175,100.589,0.8911,0.8049,0.9796,0.6294,10.0345
baseline,16.0,30.0,10,98.835,113.251,1907.996,20.1646,110.0512,0.9196,0.7618,0.9796,0.6292,10.2195
baseline,12.0,50.0,10,98.999,94.101,1911.228,24.0864,91.7052,0.8445,0.8457,0.9797,0.6292,10.018
baseline,2.0,100.0,10,99.079,55.127,1908.391,34.0073,43.0642,0.2758,0.9516,0.9796,0.6293,10.0851
baseline,10.0,60.0,10,99.079,83.431,1901.373,26.2057,82.077,0.7798,0.8768,0.9797,0.6295,10.1318
baseline,6.0,80.0,10,99.085,65.582,1904.626,30.1232,62.6464,0.6008,0.9247,0.9798,0.6295,9.9169
baseline,8.0,70.0,10,99.099,74.347,1904.486,28.1231,72.4303,0.7078,0.9006,0.9795,0.6293,10.1245
baseline,4.0,90.0,10,99.136,59.286,1910.809,32.0961,53.0713,0.4599,0.9387,0.9794,0.6293,10.0369
baseline,0.0,110.0,10,99.19,54.658,1909.282,36.0835,33.5958,0.0267,0.96,0.9794,0.6293,9.8592
baseline,20.0,5.0,10,99.303,135.831,1902.999,16.3556,132.7801,0.957,0.3853,0.9796,0.6293,10.093
baseline,18.0,15.0,10,99.306,126.594,1903.087,18.2417,123.3956,0.9441,0.6263,0.9798,0.6293,10.1356
baseline,16.0,25.0,10,99.345,117.246,1900.945,20.2079,114.4211,0.9205,0.7252,0.9797,0.6296,10.1523
baseline,14.0,35.0,10,99.45,107.86,1900.975,22.1623,105.2156,0.8889,0.784,0.9798,0.6294,10.093
baseline,12.0,45.0,10,99.515,99.48,1899.461,23.9834,96.5989,0.8488,0.8253,0.9798,0.6295,10.0959
baseline,8.0,65.0,10,99.612,78.321,1900.083,28.1358,76.9723,0.7042,0.8939,0.9798,0.6297,10.1482
baseline,10.0,55.0,10,99.652,89.129,1905.267,26.0886,86.9836,0.7877,0.8649,0.9795,0.6293,10.0312
baseline,2.0,95.0,10,99.654,56.284,1907.649,33.9767,47.7826,0.2778,0.9481,0.9797,0.6294,9.8831
baseline,4.0,85.0,10,99.672,61.86,1909.813,31.9941,57.3261,0.4681,0.9364,0.9793,0.629,10.2787
baseline,0.0,105.0,10,99.711,55.388,1904.998,35.9631,38.358,0.0271,0.955,0.9797,0.6293,10.16
baseline,6.0,75.0,10,99.728,69.915,1915.588,30.0497,67.1866,0.6063,0.9154,0.9799,0.6292,10.248
baseline,20.0,0.0,10,99.893,141.485,1897.661,16.2907,137.7966,0.9613,0.0296,0.9794,0.6292,10.2441
baseline,18.0,10.0,10,99.946,131.191,1902.931,18.2384,128.5112,0.9437,0.536,0.9796,0.6294,10.1145
baseline,16.0,20.0,10,100.071,123.058,1905.817,20.1925,119.3357,0.922,0.6806,0.9795,0.6292,10.0788
baseline,12.0,40.0,10,100.134,103.415,1896.929,24.0805,100.7668,0.8483,0.8071,0.9796,0.6295,10.0917
baseline,14.0,30.0,10,100.165,112.737,1908.109,22.0494,110.4742,0.8959,0.7574,0.9795,0.6292,10.2195
baseline,10.0,50.0,10,100.263,94.486,1900.267,26.0748,92.0326,0.7863,0.8397,0.98,0.6296,10.1022
baseline,4.0,80.0,10,100.307,65.858,1898.698,32.0093,62.7549,0.4601,0.9242,0.9798,0.6294,10.2296
baseline,8.0,60.0,10,100.318,84.465,1902.125,28.0314,82.5034,0.7123,0.8743,0.9799,0.6294,10.0813
baseline,6.0,70.0,10,100.319,73.516,1906.462,30.0214,72.0693,0.608,0.9039,0.9793,0.6292,10.1094
baseline,2.0,90.0,10,100.405,59.43,1912.274,34.0061,52.8292,0.2775,0.9397,0.9796,0.6291,10.1321
baseline,18.0,5.0,10,100.502,135.819,1896.363,18.1758,133.1148,0.9462,0.3894,0.9795,0.6294,10.1593
baseline,0.0,100.0,10,100.521,56.985,1910.925,36.0561,43.544,0.0277,0.9475,0.9794,0.629,10.1427
baseline,16.0,15.0,10,100.556,127.169,1895.208,20.0871,124.0108,0.9256,0.6186,0.9794,0.6293,10.1775
baseline,14.0,25.0,10,100.585,116.59,1896.292,22.0301,114.5508,0.8952,0.7245,0.9799,0.6296,10.1123
baseline,12.0,35.0,10,100.72,107.811,1900.222,24.021,105.5328,0.8484,0.7856,0.9798,0.6294,10.093
baseline,10.0,45.0,10,100.856,98.589,1904.282,26.0366,96.4189,0.7918,0.8247,0.9795,0.6292,9.9741
baseline,8.0,55.0,10,100.864,89.192,1902.737,27.9818,87.0316,0.7143,0.8587,0.9795,0.6293,9.9049
baseline,4.0,75.0,10,100.884,70.023,1905.136,31.9802,67.1256,0.4687,0.9168,0.9797,0.6293,10.1082
baseline,6.0,65.0,10,101.006,78.653,1894.437,30.1162,77.6614,0.5976,0.8855,0.9798,0.6296,10.0757
baseline,2.0,85.0,10,101.007,62.134,1904.798,34.0348,57.8339,0.2762,0.9289,0.9797,0.6294,10.019
baseline,0.0,95.0,10,101.076,59.01,1906.109,36.0604,48.1726,0.0281,0.9428,0.9793,0.6291,10.0174
baseline,18.0,0.0,10,101.232,140.791,1902.855,18.2403,137.8638,0.9444,0.0299,0.9797,0.6292,10.0708
baseline,16.0,10.0,10,101.272,132.006,1895.029,20.3161,128.4468,0.9166,0.5355,0.9798,0.6296,10.1155
baseline,14.0,20.0,10,101.284,122.523,1898.553,22.1075,119.6041,0.8964,0.6774,0.98,0.6295,10.1051
baseline,12.0,30.0,10,101.396,112.297,1903.129,24.098,110.0987,0.8468,0.7612,0.9797,0.6292,9.9971
baseline,10.0,40.0,10,101.495,104.318,1900.101,26.1393,101.0702,0.7818,0.8025,0.9793,0.6294,10.0359
baseline,4.0,70.0,10,101.559,74.003,1904.423,32.0677,71.9087,0.4645,0.9043,0.9797,0.6294,10.189
baseline,8.0,50.0,10,101.562,93.461,1903.247,27.9861,92.0836,0.7135,0.8397,0.9801,0.6294,9.982
baseline,2.0,80.0,10,101.601,66.661,1900.11,33.9583,62.7962,0.284,0.9199,0.9798,0.6295,10.1298
baseline,6.0,60.0,10,101.604,83.62,1896.245,30.143,82.0953,0.5995,0.8778,0.9796,0.6294,10.0922
baseline,0.0,90.0,10,101.671,61.397,1903.022,35.9963,53.0656,0.0286,0.9381,0.9795,0.6293,10.0422
baseline,16.0,5.0,10,101.836,135.809,1896.389,20.1833,133.2266,0.9183,0.3856,0.9796,0.6292,10.0501
baseline,14.0,15.0,10,101.852,127.325,1890.609,22.1838,123.9237,0.8866,0.6213,0.9795,0.6294,10.1346
baseline,12.0,25.0,10,101.931,117.442,1889.564,24.1194,114.7965,0.8464,0.7224,0.9796,0.6295,10.0667
baseline,10.0,35.0,10,102.01,107.614,1897.456,26.0627,105.5174,0.7893,0.7846,0.9799,0.6295,10.1315
baseline,8.0,45.0,10,102.194,99.87,1893.492,28.0991,96.9813,0.7028,0.8209,0.98,0.6297,9.9722
baseline,2.0,75.0,10,102.201,71.054,1895.005,33.9662,67.6852,0.2786,0.9099,0.9799,0.6296,10.0885
baseline,0.0,85.0,10,102.237,63.558,1901.176,36.0353,57.38,0.0291,0.9319,0.9798,0.6295,10.0762
baseline,4.0,65.0,10,102.296,79.443,1904.118,31.961,77.7959,0.4698,0.885,0.9797,0.6293,10.0806
baseline,6.0,55.0,10,102.296,88.97,1901.061,30.0282,87.6687,0.6071,0.853,0.9796,0.6293,9.9329
baseline,16.0,0.0,10,102.423,141.666,1893.166,20.2069,138.0727,0.9204,0.0296,0.9796,0.6295,10.0885
baseline,12.0,20.0,10,102.515,123.151,1890.937,24.0762,119.3567,0.8483,0.6757,0.9798,0.6294,10.1798
baseline,14.0,10.0,10,102.589,132.548,1901.457,22.186,128.9138,0.8866,0.535,0.9793,0.6291,10.1439
baseline,10.0,30.0,10,102.695,114.064,1892.777,26.1158,110.5919,0.7867,0.7479,0.9794,0.6295,10.0993
baseline,8.0,40.0,10,102.706,103.462,1896.251,27.8951,101.5023,0.7174,0.8036,0.9795,0.6293,10.1255
baseline,6.0,50.0,10,102.869,93.912,1899.304,29.9941,92.4856,0.6044,0.8384,0.9798,0.6295,9.9324
baseline,0.0,80.0,10,102.937,67.734,1894.146,36.0997,62.4915,0.0297,0.9238,0.9798,0.6295,10.1655
baseline,4.0,60.0,10,102.992,83.759,1908.134,32.0087,82.526,0.4637,0.8764,0.9795,0.6289,10.0618
baseline,2.0,70.0,10,103.013,75.21,1902.055,34.023,72.7667,0.2769,0.9006,0.9796,0.6292,10.1
baseline,12.0,15.0,10,103.127,127.15,1895.578,24.0362,124.0242,0.8483,0.6214,0.98,0.6295,9.9811
baseline,14.0,5.0,10,103.216,136.84,1900.424,22.1758,133.8146,0.8875,0.3847,0.9796,0.6292,10.1395
baseline,10.0,25.0,10,103.301,118.15,1897.221,26.059,115.1986,0.7849,0.7212,0.9798,0.6294,10.0979
baseline,8.0,35.0,10,103.382,108.056,1899.818,28.0252,105.6598,0.7103,0.7895,0.9797,0.6292,10.0298
baseline,6.0,45.0,10,103.495,99.841,1905.514,29.8931,97.3431,0.613,0.8171,0.9796,0.6293,10.0734
baseline,0.0,75.0,10,103.54,72.237,1895.574,35.9315,67.9079,0.0305,0.9104,0.9796,0.6293,10.0948
baseline,2.0,65.0,10,103.559,80.001,1899.388,33.9231,77.9076,0.2827,0.883,0.9795,0.6292,10.1074
baseline,4.0,55.0,10,103.644,90.216,1900.323,32.0552,87.7107,0.4687,0.8534,0.9795,0.6291,10.2214
baseline,14.0,0.0,10,103.763,141.305,1895.617,22.0572,138.8013,0.8941,0.0296,0.9798,0.6295,10.0962
baseline,12.0,10.0,10,103.794,132.58,1893.485,24.1005,128.9286,0.846,0.5368,0.9794,0.6295,9.9858
baseline,8.0,30.0,10,103.912,112.942,1893.658,27.994,110.7287,0.7058,0.7545,0.9797,0.6295,10.0819
baseline,10.0,20.0,10,103.93,123.305,1895.046,26.1245,119.8284,0.7832,0.6716,0.9797,0.6293,10.0594
baseline,6.0,40.0,10,104.051,105.487,1894.263,29.9024,101.8622,0.6096,0.7935,0.9795,0.6293,9.9598
baseline,0.0,70.0,10,104.075,75.013,1897.751,35.8362,72.4507,0.0302,0.9033,0.9799,0.6294,10.2315
baseline,2.0,60.0,10,104.205,84.001,1900.936,33.963,82.8026,0.2808,0.8716,0.9798,0.6295,10.1465
baseline,4.0,50.0,10,104.206,93.383,1900.586,32.0159,92.2524,0.4593,0.8429,0.9797,0.6292,10.1047
baseline,12.0,5.0,10,104.399,137.117,1888.317,24.0967,133.6667,0.8428,0.3708,0.9797,0.6295,10.0643
baseline,10.0,15.0,10,104.401,127.614,1888.694,26.0682,124.0828,0.7876,0.6212,0.9799,0.6296,10.1061
baseline,8.0,25.0,10,104.493,118.389,1891.121,27.8718,115.5535,0.7154,0.7136,0.9797,0.6293,10.1644
baseline,6.0,35.0,10,104.587,109.833,1891.443,29.8901,106.1265,0.6123,0.7744,0.9796,0.6295,10.2363
baseline,4.0,45.0,10,104.73,99.854,1887.926,31.8836,97.6475,0.4678,0.8117,0.9798,0.6296,10.0556
baseline,0.0,65.0,10,104.78,79.611,1895.685,35.9078,77.5288,0.0305,0.8865,0.9798,0.6294,10.1151
baseline,2.0,55.0,10,104.808,88.741,1888.293,34.0522,87.2647,0.2808,0.8637,0.9797,0.6296,10.1481
baseline,12.0,0.0,10,104.985,141.467,1888.409,24.0295,138.491,0.847,0.0314,0.9796,0.6293,10.1154
baseline,10.0,10.0,10,105.045,132.416,1885.299,26.0831,128.9659,0.7852,0.537,0.9796,0.6294,10.1091
baseline,8.0,20.0,10,105.205,122.453,1894.414,28.0216,119.8675,0.7072,0.6761,0.9799,0.6293,10.0204
baseline,6.0,30.0,10,105.216,113.163,1886.84,29.9993,110.5829,0.6106,0.7528,0.9798,0.6297,10.1067
baseline,4.0,40.0,10,105.332,104.47,1887.688,31.9832,101.7811,0.4619,0.8049,0.9801,0.6297,10.0438
baseline,2.0,50.0,10,105.411,93.869,1891.617,33.948,92.2655,0.2806,0.8409,0.9797,0.6294,10.0533
baseline,0.0,60.0,10,105.439,84.148,1887.334,35.9779,82.5589,0.031,0.8768,0.9799,0.6295,10.2397
baseline,10.0,5.0,10,105.622,137.514,1881.622,26.0259,133.8056,0.7899,0.3691,0.9798,0.6296,10.105
baseline,8.0,15.0,10,105.675,127.327,1890.523,27.9288,124.2272,0.7129,0.6238,0.9796,0.6292,10.2247
baseline,6.0,25.0,10,105.847,117.877,1884.651,30.0023,115.6205,0.6047,0.719,0.98,0.6296,10.0936
baseline,2.0,45.0,10,105.94,100.068,1888.69,33.8375,97.2221,0.2802,0.8235,0.9803,0.6298,10.0318
baseline,4.0,35.0,10,105.989,110.096,1887.398,31.9037,106.9941,0.4643,0.7772,0.9797,0.6295,10.1002
baseline,0.0,55.0,10,106.059,88.99,1889.747,35.898,87.624,0.0306,0.8593,0.9796,0.6294,10.1749
baseline,10.0,0.0,10,106.37,142.487,1890.878,26.0404,138.9181,0.7874,0.03,0.98,0.6293,10.0715
baseline,8.0,10.0,10,106.383,132.296,1890.88,27.9933,129.2559,0.7075,0.5388,0.98,0.6294,10.0568
baseline,6.0,20.0,10,106.517,123.241,1889.906,29.9386,120.5752,0.6075,0.6777,0.9797,0.6293,10.1342
baseline,4.0,30.0,10,106.561,114.312,1887.565,31.9137,111.2997,0.4686,0.7465,0.9796,0.6294,10.0252
baseline,0.0,50.0,10,106.627,94.316,1892.275,35.8112,92.7022,0.0311,0.8385,0.9798,0.6296,9.953
baseline,2.0,40.0,10,106.721,105.926,1889.678,33.8494,102.6264,0.2868,0.7947,0.9796,0.6293,10.073
baseline,6.0,15.0,10,106.953,126.564,1888.425,29.9109,124.4499,0.6112,0.6299,0.9801,0.6297,10.0287
baseline,8.0,5.0,10,106.987,136.878,1887.4,28.0967,133.5046,0.707,0.3901,0.9795,0.6293,10.0906
baseline,4.0,25.0,10,107.146,118.856,1882.84,31.9498,115.796,0.4654,0.71,0.9799,0.6296,10.0702
baseline,2.0,35.0,10,107.192,109.341,1881.691,33.8709,106.5192,0.2745,0.7808,0.9798,0.6297,10.1995
baseline,0.0,45.0,10,107.406,100.282,1889.092,35.8272,97.9936,0.0312,0.8181,0.9797,0.6293,10.0834
baseline,8.0,0.0,10,107.54,141.74,1878.094,27.9802,138.7491,0.7121,0.0299,0.9797,0.6296,10.0793
baseline,6.0,10.0,10,107.585,132.63,1882.035,29.9702,129.211,0.6085,0.5375,0.9799,0.6297,10.1274
baseline,4.0,20.0,10,107.726,122.984,1879.69,31.9661,120.2521,0.4622,0.6762,0.9798,0.6296,10.0808
baseline,2.0,30.0,10,107.897,114.69,1890.556,33.7639,111.8435,0.2852,0.7414,0.9797,0.6293,10.1489
baseline,0.0,40.0,10,107.935,106.509,1885.472,35.7481,102.8071,0.0313,0.7951,0.9797,0.6295,10.1698
baseline,6.0,5.0,10,108.2,137.246,1876.605,29.9209,134.1587,0.6134,0.387,0.9793,0.6294,10.2605
baseline,4.0,15.0,10,108.361,127.396,1883.832,31.934,124.8715,0.4706,0.6177,0.9797,0.6295,10.0545
baseline,2.0,25.0,10,108.465,119.161,1887.216,33.9035,116.0551,0.2796,0.7128,0.9801,0.6295,10.0512
baseline,0.0,35.0,10,108.599,110.162,1885.785,35.8595,107.1185,0.0319,0.7727,0.9799,0.6295,10.2585
baseline,6.0,0.0,10,108.895,142.518,1881.813,29.9498,138.9435,0.6051,0.0296,0.9799,0.6294,9.9827
baseline,4.0,10.0,10,109.096,132.52,1885.344,32.037,129.7102,0.4584,0.5362,0.9796,0.6293,10.3535
baseline,2.0,20.0,10,109.167,123.661,1890.696,33.9447,120.7315,0.2739,0.6716,0.9797,0.6293,10.1692
baseline,0.0,30.0,10,109.187,115.107,1887.19,35.7435,112.0459,0.0312,0.7425,0.9796,0.6292,10.199
baseline,4.0,5.0,10,109.615,137.52,1882.277,31.9997,134.3529,0.4617,0.3777,0.9798,0.6294,10.1153
baseline,2.0,15.0,10,109.662,128.23,1884.244,33.9292,125.0106,0.2863,0.6243,0.98,0.6295,10.1859
baseline,0.0,25.0,10,109.689,118.818,1878.89,35.7866,116.366,0.0314,0.7139,0.9797,0.6296,10.1277
baseline,4.0,0.0,10,110.253,143.297,1878.929,31.9692,139.3929,0.4738,0.0303,0.9797,0.6295,10.2544
baseline,2.0,10.0,10,110.257,132.738,1878.749,33.865,129.8829,0.2848,0.54,0.9794,0.6295,10.218
baseline,0.0,20.0,10,110.426,124.238,1881.165,35.8244,121.4515,0.0312,0.6695,0.9802,0.6297,10.1318
baseline,2.0,5.0,10,110.902,137.588,1877.5,33.9825,134.2756,0.2832,0.3925,0.9796,0.6295,10.2159
baseline,0.0,15.0,10,111.014,129.449,1881.465,35.8426,125.8852,0.0314,0.619,0.9801,0.6296,10.1056
baseline,0.0,10.0,10,111.556,132.895,1871.712,35.9648,129.8762,0.0314,0.5328,0.9801,0.6298,10.3609
baseline,2.0,0.0,10,111.583,143.083,1877.623,33.9366,139.5486,0.2797,0.0307,0.9795,0.6292,10.2929
baseline,0.0,5.0,10,112.19,137.526,1872.442,35.9779,134.41,0.0315,0.394,0.9799,0.6296,10.2901
baseline,0.0,0.0,10,112.862,143.281,1880.923,35.8829,139.8339,0.0315,0.0313,0.9799,0.6294,10.249
